id,time,type,building,address,area,price,floor
780,2023/08/02,辦公,電梯大樓,台北市松山區南京東路五段,30,"42,000",4 / 12
781,2023/08/02,辦公,電梯大樓,台北市松山區南京東路五段,30,"42,000",4 / 12
782,2023/08/02,辦公,電梯大樓,台北市松山區南京東路五段,30,"42,000",4 / 12
783,2023/08/02,辦公,電梯大樓,台北市松山區南京東路五段,30,"42,000",4 / 12
784,2023/08/02,辦公,電梯大樓,台北市松山區南京東路五段,30,"42,000",4 / 12
785,2023/08/02,辦公,電梯大樓,台北市松山區南京東路五段,30,"42,000",4 / 12
786,2023/08/01,整層住家,無電梯公寓,台北市中山區龍江路,28.23,"40,000",3 / 4
787,2023/08/01,整層住家,無電梯公寓,台北市中山區龍江路,28.23,"40,000",3 / 4
788,2023/08/01,獨立套房,無電梯公寓,台北市士林區福志路,5,"8,000",1 / 5
789,2023/08/01,整層住家,電梯大樓,台北市內湖區新富街,62.76,"108,000",12 / 14
790,2023/08/01,整層住家,電梯大樓,台北市內湖區新富街,62.76,"108,000",12 / 14
791,2023/08/01,整層住家,電梯大樓,台北市內湖區新富街,62.76,"108,000",12 / 14
792,2023/08/01,整層住家,電梯大樓,台北市內湖區新富街,62.76,"108,000",12 / 14
793,2023/08/01,整層住家,電梯大樓,台北市內湖區新富街,62.76,"108,000",12 / 14
794,2023/08/01,整層住家,電梯大樓,台北市內湖區新富街,62.76,"108,000",12 / 14
795,2023/08/01,整層住家,電梯大樓,台北市內湖區新富街,62.76,"108,000",12 / 14
796,2023/08/01,整層住家,電梯大樓,台北市內湖區新富街,62.76,"108,000",12 / 14
797,2023/07/31,辦公,電梯大樓,台北市松山區南京東路五段,32,"36,800",4 / 12
798,2023/07/31,辦公,電梯大樓,台北市松山區南京東路五段,32,"36,800",4 / 12
799,2023/07/31,辦公,電梯大樓,台北市信義區信義路四段,177,"380,000",26 / 27
800,2023/07/31,辦公,電梯大樓,台北市信義區信義路四段,177,"380,000",26 / 27
801,2023/07/31,辦公,電梯大樓,台北市大同區承德路二段,40,"60,000",9 / 12
802,2023/07/31,分租套房,無電梯公寓,台北市萬華區中華路二段,6,"14,500",3 / 5
803,2023/07/31,整層住家,電梯大樓,台北市士林區中山北路六段,18.54,"36,000",5 / 5
804,2023/07/31,整層住家,電梯大樓,台北市士林區中山北路六段,18.54,"36,000",5 / 5
805,2023/07/31,整層住家,電梯大樓,台北市士林區中山北路六段,18.54,"36,000",5 / 5
806,2023/07/31,整層住家,電梯大樓,台北市士林區中山北路六段,18.54,"36,000",5 / 5
807,2023/07/30,辦公,電梯大樓,台北市中山區長安東路一段,37,"37,000",4 / 12
808,2023/07/30,辦公,電梯大樓,台北市松山區復興南路一段,21,"27,000",11 / 14
809,2023/07/30,辦公,電梯大樓,台北市松山區復興南路一段,21,"27,000",11 / 14
810,2023/07/30,獨立套房,電梯大樓,台北市內湖區新明路,6,"11,000",2 / 5
811,2023/07/30,辦公,電梯大樓,台北市中山區民權東路一段,31,"33,000",8 / 31
812,2023/07/30,辦公,電梯大樓,台北市中山區民權東路一段,31,"33,000",8 / 31
813,2023/07/30,辦公,電梯大樓,台北市中山區民權東路一段,31,"33,000",8 / 31
814,2023/07/30,整層住家,電梯大樓,台北市內湖區成功路四段,32.24,"38,500",14 / 16
815,2023/07/30,整層住家,電梯大樓,台北市信義區基隆路一段,10,"30,000",10 / 13
816,2023/07/30,整層住家,電梯大樓,台北市信義區基隆路一段,10,"30,000",10 / 13
817,2023/07/30,整層住家,無電梯公寓,台北市大安區敦化南路二段,30,"35,000",4 / 4
818,2023/07/30,整層住家,電梯大樓,台北市信義區松勤街,19.52,"56,000",16 / 19
819,2023/07/29,車位,,台北市萬華區中華路二段,4.2,"4,600",
820,2023/07/29,整層住家,電梯大樓,台北市士林區克強街,23.3,"45,000",2 / 5
821,2023/07/29,車位,,台北市文山區景興路,2,"2,500",
822,2023/07/28,分租套房,電梯大樓,台北市中正區羅斯福路二段,3,"8,600",10 / 11
823,2023/07/28,整層住家,電梯大樓,台北市內湖區陽光街,23.07,"34,500",3 / 7
824,2023/07/28,整層住家,電梯大樓,台北市信義區光復南路,20.9,"35,000",5 / 13
825,2023/07/28,整層住家,電梯大樓,台北市信義區光復南路,20.9,"35,000",5 / 13
826,2023/07/28,整層住家,電梯大樓,台北市信義區光復南路,20.9,"35,000",5 / 13
827,2023/07/28,整層住家,電梯大樓,台北市信義區光復南路,20.9,"35,000",5 / 13
828,2023/07/28,整層住家,電梯大樓,台北市信義區光復南路,20.9,"35,000",5 / 13
829,2023/07/28,辦公,電梯大樓,台北市大安區仁愛路三段,39.02,"65,000",3 / 7
830,2023/07/28,辦公,電梯大樓,台北市大安區仁愛路三段,39.02,"65,000",3 / 7
831,2023/07/28,辦公,電梯大樓,台北市大安區仁愛路三段,39.02,"65,000",3 / 7
832,2023/07/28,辦公,電梯大樓,台北市大安區仁愛路三段,39.02,"65,000",3 / 7
833,2023/07/27,分租套房,無電梯公寓,台北市文山區興隆路一段,6,"8,300",5 / 5
834,2023/07/27,分租套房,無電梯公寓,台北市文山區興隆路一段,6,"8,300",5 / 5
835,2023/07/27,分租套房,無電梯公寓,台北市文山區興隆路一段,6,"8,300",5 / 5
836,2023/07/27,店面,無電梯公寓,台北市大安區新生南路一段,50,"98,000",1 / 5
837,2023/07/27,店面,無電梯公寓,台北市大安區新生南路一段,50,"98,000",1 / 5
838,2023/07/26,獨立套房,電梯大樓,台北市信義區光復南路,13.47,"43,800",2 / 9
839,2023/07/25,整層住家,電梯大樓,台北市大安區仁愛路四段,37.08,"88,000",5 / 13
840,2023/07/25,店面,電梯大樓,台北市大同區天水路,29.42,"39,499",1 / 14
841,2023/07/25,店面,電梯大樓,台北市大同區天水路,29.42,"39,499",1 / 14
842,2023/07/25,整層住家,電梯大樓,台北市中山區民權東路二段,59.78,"79,999",10 / 12
843,2023/07/25,整層住家,電梯大樓,台北市大安區仁愛路四段,39.45,"55,000",5 / 7
844,2023/07/25,整層住家,電梯大樓,台北市大安區和平東路二段,33.69,"45,000",5 / 19
845,2023/07/25,整層住家,電梯大樓,台北市中山區農安街,23.39,"49,999",7 / 14
846,2023/07/25,整層住家,電梯大樓,台北市中山區中山北路二段,27.52,"54,999",11 / 14
847,2023/07/25,整層住家,電梯大樓,台北市中正區衡陽路,24.79,"48,999",5 / 15
848,2023/07/25,辦公,電梯大樓,台北市萬華區和平西路三段,47,"52,000",2 / 7
849,2023/07/25,整層住家,電梯大樓,台北市大同區五原路,36.69,"49,500",6 / 14
850,2023/07/25,整層住家,電梯大樓,台北市大安區師大路,30,"39,799",3 / 7
851,2023/07/25,整層住家,無電梯公寓,台北市大安區浦城街,21.68,"35,000",5 / 5
852,2023/07/25,整層住家,無電梯公寓,台北市中正區同安街,18,"32,000",4 / 4
853,2023/07/25,整層住家,電梯大樓,台北市中山區長安東路二段,45,"60,000",9 / 15
854,2023/07/25,整層住家,電梯大樓,台北市中山區長安東路二段,45,"60,000",9 / 15
855,2023/07/25,整層住家,電梯大樓,台北市中山區長安東路二段,45,"60,000",9 / 15
856,2023/07/25,辦公,電梯大樓,台北市中山區中山北路三段,56.5,"62,000",7 / 11
857,2023/07/25,辦公,電梯大樓,台北市中山區中山北路三段,56.5,"62,000",7 / 11
858,2023/07/25,辦公,電梯大樓,台北市中山區中山北路三段,56.5,"62,000",7 / 11
859,2023/07/25,辦公,電梯大樓,台北市信義區信義路四段,114.83,"221,840",6 / 27
860,2023/07/25,整層住家,電梯大樓,台北市萬華區漢中街,26.24,"39,500",9 / 15
861,2023/07/25,整層住家,電梯大樓,台北市南港區經貿二路,22.84,"44,900",7 / 13
862,2023/07/25,辦公,電梯大樓,台北市大同區甘谷街,57,"75,000",16 / 16
863,2023/07/25,整層住家,電梯大樓,台北市大同區南京西路,62.78,"79,999",2 / 19
864,2023/07/25,獨立套房,電梯大樓,台北市信義區忠孝東路五段,14.26,"30,000",4 / 7
865,2023/07/25,整層住家,電梯大樓,台北市中山區建國北路一段,21.87,"50,000",3 / 15
866,2023/07/25,整層住家,電梯大樓,台北市大同區民權西路,47.35,"54,999",3 / 14
867,2023/07/25,整層住家,電梯大樓,台北市信義區松仁路,16.01,"44,999",5 / 9
868,2023/07/24,整層住家,無電梯公寓,台北市中正區臨沂街,21.99,"36,800",4 / 4
869,2023/07/24,整層住家,電梯大樓,台北市信義區信義路五段,11.47,"64,999",7 / 7
870,2023/07/24,整層住家,電梯大樓,台北市大安區信義路四段,37.03,"60,000",9 / 12
871,2023/07/24,整層住家,電梯大樓,台北市中山區安東街,23.08,"40,000",4 / 7
872,2023/07/24,整層住家,無電梯公寓,台北市中正區寧波西街,38,"42,000",4 / 5
873,2023/07/24,整層住家,電梯大樓,台北市萬華區環河南路二段,44,"76,000",6 / 24
874,2023/07/24,整層住家,電梯大樓,台北市大安區和平東路三段,30.49,"39,999",5 / 5
875,2023/07/24,整層住家,電梯大樓,台北市萬華區環河南路二段,24.91,"45,000",3 / 24
876,2023/07/24,整層住家,電梯大樓,台北市士林區福林路,61.05,"62,999",2 / 13
877,2023/07/24,整層住家,電梯大樓,台北市大安區和平東路三段,26.72,"34,999",2 / 14
878,2023/07/24,分租套房,無電梯公寓,台北市士林區德行東路,13.75,"21,000",2 / 3
879,2023/07/22,整層住家,電梯大樓,台北市中山區明水路,15,"35,000",5 / 16
880,2023/07/21,車位,,台北市文山區景興路,1.5,"2,500",
881,2023/07/21,店面,無電梯公寓,台北市中山區林森北路,33,"85,000",1 / 3
882,2023/07/21,店面,電梯大樓,台北市大安區信義路三段,85,"320,000",1 / 12
883,2023/07/21,獨立套房,電梯大樓,台北市大同區南京西路,14.01,"60,000",13 / 19
884,2023/07/21,獨立套房,電梯大樓,台北市大同區南京西路,14.01,"60,000",13 / 19
885,2023/07/20,獨立套房,電梯大樓,台北市中正區鎮江街,10,"17,000",5 / 7
886,2023/07/20,整層住家,電梯大樓,台北市大安區延吉街,26,"42,000",6 / 7
887,2023/07/20,整層住家,電梯大樓,台北市北投區明德路,19.6,"35,000",5 / 9
888,2023/07/20,整層住家,電梯大樓,台北市北投區明德路,19.6,"35,000",5 / 9
889,2023/07/20,整層住家,電梯大樓,台北市北投區明德路,19.6,"35,000",5 / 9
890,2023/07/20,辦公,電梯大樓,台北市中山區南京東路二段,163.68,"280,000",11 / 12
891,2023/07/19,整層住家,電梯大樓,台北市內湖區瑞光路,26,"50,000",2 / 8
892,2023/07/18,獨立套房,無電梯公寓,台北市內湖區康樂街,11,"13,500",5 / 5
893,2023/07/18,辦公,電梯大樓,台北市大安區基隆路二段,38,"65,000",9 / 17
894,2023/07/17,整層住家,電梯大樓,台北市北投區稻香路,17,"13,000",8 / 14
895,2023/07/17,辦公,無電梯公寓,台北市內湖區文德路,90.2,"100,000",1 / 5
896,2023/07/16,獨立套房,電梯大樓,台北市大安區信義路二段,10.71,"23,000",9 / 13
897,2023/07/14,整層住家,無電梯公寓,台北市萬華區隆昌街,15,"22,500",2 / 4
898,2023/07/14,獨立套房,無電梯公寓,台北市南港區成功路一段,7,"11,800",2 / 5
899,2023/07/14,獨立套房,無電梯公寓,台北市南港區成功路一段,7,"11,800",2 / 5
900,2023/07/14,獨立套房,無電梯公寓,台北市南港區成功路一段,7,"11,800",2 / 5
901,2023/07/14,辦公,電梯大樓,台北市中山區錦州街,48,"53,000",10 / 13
902,2023/07/14,辦公,電梯大樓,台北市中山區錦州街,48,"53,000",10 / 13
903,2023/07/13,獨立套房,電梯大樓,台北市中山區樂群二路,8,"13,500",4 / 10
904,2023/07/13,辦公,電梯大樓,台北市中正區忠孝東路一段,118,"250,000",8 / 12
905,2023/07/12,辦公,電梯大樓,台北市大安區金山南路二段,92.04,"152,381",2 / 7
906,2023/07/11,住辦,電梯大樓,台北市中正區開封街一段,108.61,"158,562",12 / 12
907,2023/07/10,整層住家,電梯大樓,台北市士林區中山北路六段,41.31,"57,000",3 / 6
908,2023/07/08,整層住家,無電梯公寓,台北市內湖區內湖路三段,27,"20,000",4 / 2
909,2023/07/08,整層住家,無電梯公寓,台北市內湖區內湖路三段,27,"20,000",4 / 2
910,2023/07/08,整層住家,無電梯公寓,台北市內湖區內湖路三段,27,"20,000",4 / 2
911,2023/07/08,整層住家,無電梯公寓,台北市內湖區內湖路三段,27,"20,000",4 / 2
912,2023/07/08,獨立套房,無電梯公寓,台北市大同區重慶北路二段,5,"9,900",4 / 4
913,2023/07/08,住辦,電梯大樓,台北市大安區敦化南路二段,29.5,"31,999",15 / 16
914,2023/07/08,整層住家,電梯大樓,台北市萬華區環河南路二段,31.46,"50,000",24 / 24
915,2023/07/08,辦公,電梯大樓,台北市中正區新生南路一段,38.19,"34,000",7 / 7
916,2023/07/07,分租套房,無電梯公寓,台北市士林區文林路,5,"9,000",1 / 4
917,2023/07/07,雅房,電梯大樓,台北市中正區羅斯福路二段,4,"7,000",10 / 11
918,2023/07/07,獨立套房,電梯大樓,台北市信義區光復南路,10.3,"25,000",11 / 13
919,2023/07/07,獨立套房,電梯大樓,台北市信義區光復南路,10.3,"25,000",11 / 13
920,2023/07/07,獨立套房,電梯大樓,台北市內湖區文德路,6,"13,000",8 / 10
921,2023/07/07,獨立套房,電梯大樓,台北市松山區南京東路五段,8,"14,500",6 / 6
922,2023/07/06,辦公,電梯大樓,台北市中山區民族東路,28,"37,000",5 / 8
923,2023/07/06,辦公,電梯大樓,台北市中山區民族東路,28,"37,000",5 / 8
924,2023/07/06,獨立套房,電梯大樓,台北市南港區成功路一段,9,"24,000",2 / 13
925,2023/07/06,整層住家,無電梯公寓,台北市信義區信義路六段,21,"18,000",6 / 6
926,2023/07/05,整層住家,電梯大樓,台北市士林區士東路,36.71,"38,800",2 / 7
927,2023/07/05,整層住家,無電梯公寓,台北市北投區中央北路四段,26.79,"35,000",4 / 5
928,2023/07/03,獨立套房,無電梯公寓,台北市南港區成功路一段,7,"11,800",2 / 5
929,2023/07/03,獨立套房,無電梯公寓,台北市南港區成功路一段,7,"11,800",2 / 5
930,2023/07/03,獨立套房,無電梯公寓,台北市南港區成功路一段,7,"11,800",2 / 5
931,2023/07/03,獨立套房,無電梯公寓,台北市南港區成功路一段,7,"11,800",2 / 5
932,2023/07/03,獨立套房,無電梯公寓,台北市南港區成功路一段,7,"11,800",2 / 5
933,2023/07/03,分租套房,電梯大樓,台北市中正區羅斯福路二段,4,"8,500",10 / 11
934,2023/07/02,整層住家,無電梯公寓,台北市萬華區大理街,22,"18,000",3 / 5
935,2023/07/01,獨立套房,電梯大樓,台北市中山區松江路,10,"16,000",2 / 7
936,2023/07/01,住辦,電梯大樓,台北市信義區吳興街,35.83,"23,000",-1 / 7
937,2023/07/01,住辦,電梯大樓,台北市信義區吳興街,35.83,"23,000",-1 / 7
938,2023/07/01,辦公,電梯大樓,台北市松山區八德路三段,9,"28,000",3 / 11
939,2023/06/30,獨立套房,電梯大樓,台北市大安區四維路,8,"18,500",6 / 7
940,2023/06/30,辦公,電梯大樓,台北市中山區長春路,275.27,"419,459",5 / 12
941,2023/06/30,雅房,無電梯公寓,台北市文山區羅斯福路六段,4.5,"3,900",3 / 4
942,2023/06/30,獨立套房,無電梯公寓,台北市內湖區金龍路,8,"12,500",4 / 5
943,2023/06/29,住辦,電梯大樓,台北市松山區南京東路五段,30,"42,000",4 / 12
944,2023/06/29,辦公,電梯大樓,台北市北投區承德路七段,45,"60,000",4 / 7
945,2023/06/29,辦公,電梯大樓,台北市大同區民生西路,209,"180,000",4 / 8
946,2023/06/29,辦公,電梯大樓,台北市大同區民權西路,28,"36,000",6 / 18
947,2023/06/29,辦公,電梯大樓,台北市大同區民權西路,28,"36,000",6 / 18
948,2023/06/29,辦公,電梯大樓,台北市大同區重慶北路二段,39,"48,000",9 / 12
949,2023/06/29,辦公,電梯大樓,台北市大同區甘谷街,65,"69,000",3 / 7
950,2023/06/29,辦公,電梯大樓,台北市大同區甘谷街,65,"69,000",3 / 7
951,2023/06/29,辦公,無電梯公寓,台北市內湖區內湖路一段,75,"60,000",3 / 5
952,2023/06/29,辦公,電梯大樓,台北市大安區忠孝東路四段,79.5,"168,000",3 / 14
953,2023/06/29,辦公,電梯大樓,台北市大安區忠孝東路四段,79.5,"168,000",3 / 14
954,2023/06/29,辦公,電梯大樓,台北市信義區基隆路一段,20,"28,125",6 / 13
955,2023/06/29,辦公,電梯大樓,台北市信義區基隆路一段,20,"28,125",6 / 13
956,2023/06/29,店面,電梯大樓,台北市南港區忠孝東路六段,151.3,"235,000",2 / 13
957,2023/06/28,分租套房,無電梯公寓,台北市信義區虎林街,8,"13,400",2 / 5
958,2023/06/28,整層住家,電梯大樓,台北市大同區華陰街,12.77,"24,999",2 / 11
959,2023/06/28,住辦,電梯大樓,台北市大安區辛亥路二段,58.16,"88,000",3 / 26
960,2023/06/28,整層住家,電梯大樓,台北市信義區松仁路,20.31,"39,999",5 / 9
961,2023/06/28,整層住家,電梯大樓,台北市大安區復興南路一段,43.12,"72,999",4 / 14
962,2023/06/28,整層住家,電梯大樓,台北市大安區信義路二段,63,"142,999",14 / 14
963,2023/06/28,整層住家,電梯大樓,台北市大安區信義路二段,63,"142,999",14 / 14
964,2023/06/28,整層住家,電梯大樓,台北市大安區信義路二段,63,"142,999",14 / 14
965,2023/06/28,整層住家,電梯大樓,台北市大安區信義路二段,63,"142,999",14 / 14
966,2023/06/28,整層住家,電梯大樓,台北市大安區光復南路,48.65,"65,999",9 / 14
967,2023/06/28,住辦,電梯大樓,台北市大安區敦化南路二段,33.85,"54,999",6 / 16
968,2023/06/28,整層住家,電梯大樓,台北市大同區市民大道一段,25,"55,999",13 / 18
969,2023/06/28,辦公,電梯大樓,台北市中山區復興北路,55,"72,070",2 / 12
970,2023/06/28,辦公,電梯大樓,台北市中山區復興北路,55,"72,070",2 / 12
971,2023/06/28,店面,電梯大樓,台北市文山區興隆路二段,34.54,"35,000",1 / 13
972,2023/06/28,辦公,電梯大樓,台北市士林區承德路四段,36.22,"31,000",6 / 11
973,2023/06/28,整層住家,無電梯公寓,台北市信義區虎林街,26,"30,000",2 / 5
974,2023/06/26,整層住家,透天厝,台北市萬華區萬青街,20,"23,500",1 / 2
975,2023/06/26,整層住家,透天厝,台北市萬華區萬青街,20,"23,500",1 / 2
976,2023/06/26,分租套房,電梯大樓,台北市大同區延平北路二段,13,"24,000",4 / 10
977,2023/06/26,分租套房,無電梯公寓,台北市松山區新東街,7,"9,000",3 / 4
978,2023/06/26,分租套房,無電梯公寓,台北市松山區新東街,7,"9,000",3 / 4
979,2023/06/26,分租套房,無電梯公寓,台北市松山區新東街,7,"9,000",3 / 4
980,2023/06/26,分租套房,無電梯公寓,台北市松山區新東街,7,"9,000",3 / 4
981,2023/06/26,分租套房,無電梯公寓,台北市松山區新東街,7,"9,000",3 / 4
982,2023/06/26,分租套房,無電梯公寓,台北市松山區新東街,7,"9,000",3 / 4
983,2023/06/26,分租套房,無電梯公寓,台北市松山區新東街,7,"9,000",3 / 4
984,2023/06/26,分租套房,無電梯公寓,台北市松山區新東街,7,"9,000",3 / 4
985,2023/06/26,分租套房,無電梯公寓,台北市松山區新東街,7,"9,000",3 / 4
986,2023/06/26,分租套房,無電梯公寓,台北市松山區新東街,7,"9,000",3 / 4
987,2023/06/26,分租套房,無電梯公寓,台北市松山區新東街,7,"9,000",3 / 4
988,2023/06/26,分租套房,無電梯公寓,台北市松山區新東街,7,"9,000",3 / 4
989,2023/06/26,分租套房,無電梯公寓,台北市松山區新東街,7,"9,000",3 / 4
990,2023/06/26,分租套房,無電梯公寓,台北市松山區新東街,7,"9,000",3 / 4
991,2023/06/26,分租套房,無電梯公寓,台北市松山區新東街,7,"9,000",3 / 4
992,2023/06/26,分租套房,無電梯公寓,台北市松山區新東街,7,"9,000",3 / 4
993,2023/06/26,整層住家,電梯大樓,台北市松山區南京東路三段,17.59,"30,000",5 / 7
994,2023/06/26,辦公,電梯大樓,台北市松山區八德路三段,59,"65,918",7 / 13
995,2023/06/26,住辦,電梯大樓,台北市大同區市民大道一段,31,"43,945",9 / 18
996,2023/06/26,住辦,電梯大樓,台北市大同區市民大道一段,31,"43,945",9 / 18
997,2023/06/25,整層住家,電梯大樓,台北市萬華區內江街,46.6,"68,300",2 / 18
998,2023/06/25,整層住家,電梯大樓,台北市大安區仁愛路四段,39.45,"60,000",5 / 7
999,2023/06/25,整層住家,電梯大樓,台北市大安區仁愛路四段,39.45,"60,000",5 / 7
